city,date,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg
Kasese,2019-01,25.93909,-8.660835,69.3806521097819,73.86032803853352
Kasese,2019-02,28.504429,-14.039398,45.80689239501953,67.26759719848633
Kasese,2019-03,65.96999,-25.944862,40.137837727864586,65.46183268229167
Kasese,2019-04,104.15926,-33.962044,66.21122868855794,67.79594039916992
Kasese,2019-05,101.5501,2.2028809,90.55978647867839,68.18333943684895
Kasese,2019-06,106.4325,56.76149,104.0472895304362,72.09256362915039
Kasese,2019-07,36.19323,-0.4548912,81.3919448852539,73.80158678690593
Kasese,2019-08,37.468334,-39.612095,60.03135553995768,75.29557100931804
Kasese,2019-09,74.30024,-30.37642,49.32060114542643,76.68394533793132
Kasese,2019-10,220.6884,95.127,110.81899134318034,96.10546811421712
Kasese,2019-11,105.99968,-5.994728,133.66277313232422,96.84706433614095
Kasese,2019-12,32.330498,-40.593506,119.67285919189453,84.49673016866048
Kasese,2020-01,36.786808,2.186882,58.372328440348305,84.59565989176433
Kasese,2020-02,49.713875,7.1700478,39.61039352416992,86.63658332824707
Kasese,2020-03,122.427574,30.512718,69.64275232950847,94.65780576070149
Kasese,2020-04,113.69081,-24.430496,95.27742004394531,76.8248742421468
Kasese,2020-05,78.6178,-20.729424,104.9120610555013,72.26122728983562
Kasese,2020-06,72.61213,22.941116,88.30691274007161,78.97483253479004
Kasese,2020-07,13.175236,-23.472885,54.8017209370931,75.03957049051921
Kasese,2020-08,147.85939,70.77896,77.88225173950195,91.39715639750163
Kasese,2020-09,85.126274,-19.550385,82.05363337198894,85.18027305603027
Kasese,2020-10,115.00931,-10.5520935,115.99832407633464,85.40002250671387
Kasese,2020-11,115.99126,3.996849,105.37561289469402,91.62893231709798
Kasese,2020-12,67.96312,-4.960884,99.65456136067708,90.85409736633301
Kasese,2021-01,46.780205,12.180279,76.91152699788411,96.45492553710938
Kasese,2021-02,58.64332,16.099491,57.79554748535156,81.58558019002278
Kasese,2021-03,79.1753,-12.739555,61.53294118245443,80.59375127156575
Kasese,2021-04,102.62596,-35.495346,80.148193359375,78.52986017862956
Kasese,2021-05,56.150658,-43.196564,79.31730651855469,68.55642700195312
Kasese,2021-06,47.836296,-1.8347168,68.8709716796875,65.20195643107097
Kasese,2021-07,26.696686,-9.951435,43.56121317545573,61.85470326741537
Kasese,2021-08,112.41163,35.3312,62.31487019856771,70.8160883585612
Kasese,2021-09,113.424736,8.748077,84.1776835123698,76.52432759602864
Kasese,2021-10,101.80046,-23.76094,109.21227518717448,76.38674418131511
Kasese,2021-11,98.320595,-13.673813,104.51526387532552,83.41506703694661
Kasese,2021-12,145.0248,72.10079,115.04861704508464,99.61315027872722
Kasese,2022-01,44.38057,9.780643,95.90865325927734,102.5604642232259
Kasese,2022-02,60.971634,18.427807,83.45899963378906,93.9871317545573
Kasese,2022-03,75.96843,-15.946426,60.4402109781901,87.74441401163737
Kasese,2022-04,199.63774,61.516434,112.19260152180989,104.05062739054362
Kasese,2022-05,62.29255,-37.054672,112.63290659586589,98.04595311482747
Kasese,2022-06,13.748102,-35.922913,91.89279747009277,76.16650422414143
Kasese,2022-07,4.111258,-32.53686,26.71730311711629,69.45495231946309
Kasese,2022-08,89.42628,12.345848,35.76187912623087,74.19739286104839
Kasese,2022-09,84.489845,-20.186813,59.34246015548706,75.61762881278992
Kasese,2022-10,112.386566,-13.174835,95.43422953287761,61.07576632499695
Kasese,2022-11,148.90048,36.906075,115.25896453857422,75.51042183240254
Kasese,2022-12,75.28521,2.361206,112.19075266520183,85.76660641034444
Kasese,2023-01,27.00231,-7.597616,83.72933387756348,89.58178170522054
Kasese,2023-02,25.319,-17.224827,42.53550656636556,78.8972355524699
Kasese,2023-03,108.55928,16.644424,53.62686347961426,82.90880807240804
Kasese,2023-04,120.76389,-17.357414,84.88072458902995,84.30502923329671
Kasese,2023-05,62.977947,-36.369274,97.43370691935222,69.98460674285889
Kasese,2023-06,41.7655,-7.905514,75.16911315917969,64.39798831939697
Kasese,2023-07,1.0635179,-35.584602,35.26898809274038,60.07485634088516
Kasese,2023-08,29.96959,-47.11084,24.266202092170715,60.84995450576147
Kasese,2023-09,71.04386,-33.632797,34.02565618356069,54.597384671370186
Kasese,2023-10,99.38073,-26.180672,66.79806009928386,51.033524096012115
Kasese,2023-11,116.55417,4.559761,95.65958658854167,59.96289434035619
Kasese,2023-12,127.679794,54.75579,114.5382308959961,74.2819435397784
Kasese,2024-01,13.899305,-20.70062,86.04442278544109,76.42124144236247
Kasese,2024-02,36.39453,-6.149296,59.32454363505045,77.49206511179607
Kasese,2024-03,73.57218,-18.342674,41.28867276509603,77.91345183054607
Kasese,2024-04,113.2552,-24.866104,74.40730539957683,80.22586409250896
Kasese,2024-05,101.91404,2.5668182,96.2471415201823,77.78584257761638
Kasese,2024-06,11.763471,-37.907543,75.64423783620198,58.46645530064901
Kasese,2024-07,42.42689,5.7787704,52.03480052947998,63.221052964528404
Kasese,2024-08,65.8374,-11.243027,40.00925477345785,68.12819814682007
Kasese,2024-09,91.38712,-13.2895355,66.55047225952148,71.09735504786174
Kasese,2024-10,88.763054,-36.798347,81.99585978190105,67.0153301556905
Kasese,2024-11,121.989845,9.995438,100.71334075927734,70.3612977663676
Kasese,2024-12,87.67417,14.750168,99.47569020589192,83.01308123270671
Kasese,2025-01,8.530784,-26.069141,72.73160012563069,77.36372995376587
Kasese,2025-02,34.901314,-7.6425133,43.702089627583824,72.20771519343059
Kasese,2025-03,94.22498,2.3101273,45.88569355010986,72.6806918780009
Kasese,2025-04,121.70966,-16.411644,83.6119867960612,78.17179346084595
Kasese,2025-05,87.06908,-12.278145,101.00124104817708,72.35166533788045
Kasese,2025-06,33.830788,-15.840225,80.86984252929688,63.37776803970337
